path,status,source_group,file_type,size_bytes,sha256,canonical_path,normalized_companion,extraction_method,extraction_confidence,blocker
docs/reference/normalized/collisionrelateddocs__instructions__dfd-03.pdf.md,normalized-derivative,normalized,.md,785,8fe02bfb59370f1214067940c7fa79d2d4884486cd6f5308edfeed1aedf7a656,docs/reference/normalized/collisionrelateddocs__instructions__dfd-03.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__dfd-04.pdf.md,normalized-derivative,normalized,.md,785,30a4184763cdffb9d4db1845824dd542201fc67b3b9dc1bfcd241d10e223b703,docs/reference/normalized/collisionrelateddocs__instructions__dfd-04.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__dfd-05.pdf.md,normalized-derivative,normalized,.md,785,10ceeb3ccd1a2f23db6b7481521b5bd451d7a0294c063a0dcbae74e45bfd4fd6,docs/reference/normalized/collisionrelateddocs__instructions__dfd-05.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__eva-01.pdf.md,normalized-derivative,normalized,.md,15113,b6c202efba646bf2d220f03beff2da6cbcc8ee1a6f1a8ae7dfa18bd5f0c13972,docs/reference/normalized/collisionrelateddocs__instructions__eva-01.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__eva-02.pdf.md,normalized-derivative,normalized,.md,25008,4a66eed8e666796a6ad337b1d307753390be8a1a720076e29e79228e01538115,docs/reference/normalized/collisionrelateddocs__instructions__eva-02.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__eva-03.pdf.md,normalized-derivative,normalized,.md,17128,9e60e744694fcbdf9f97a01a7123a34e7d7fbd77fc1f4c893fa800b681e2d890,docs/reference/normalized/collisionrelateddocs__instructions__eva-03.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__eva-04.pdf.md,normalized-derivative,normalized,.md,14281,d800ff53d8d6927625ef7934cb867a6c6d4a465dd655e47852483647a27837aa,docs/reference/normalized/collisionrelateddocs__instructions__eva-04.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__eva-05.pdf.md,normalized-derivative,normalized,.md,15024,34bc52b6d6436322f2562fc267878cecf82f9ede57412a50bae0c63d3e25ebc2,docs/reference/normalized/collisionrelateddocs__instructions__eva-05.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__fw-01.msg.md,normalized-derivative,normalized,.md,565,1bfd930afd3d29f51eadca137a08eaba31928f8b5638eda40650f1c2b6c1db09,docs/reference/normalized/collisionrelateddocs__instructions__fw-01.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__fw-02.msg.md,normalized-derivative,normalized,.md,565,645538d4a1eb0a0ecb10adfe49fe278c9443ea1b551e6eba1aa953e1b248c6c9,docs/reference/normalized/collisionrelateddocs__instructions__fw-02.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__fw-03.msg.md,normalized-derivative,normalized,.md,565,053e393de1dde6652b678e1960998a0d005301bfcf7b72a069bf25ecd3d1f632,docs/reference/normalized/collisionrelateddocs__instructions__fw-03.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__fw-04.msg.md,normalized-derivative,normalized,.md,565,b062694c3be612bd6d6e1d1be887137d61648b48fda48e88b359ef8d197c65bc,docs/reference/normalized/collisionrelateddocs__instructions__fw-04.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__fw-05.msg.md,normalized-derivative,normalized,.md,565,c2b47fd6bcd6aa5a9f1b9aeb74a7fc6950e6c89e9dab222c71a5213009469435,docs/reference/normalized/collisionrelateddocs__instructions__fw-05.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__hduk-01.pdf.md,normalized-derivative,normalized,.md,1878,16e43b52146dac568733d3b0f6e0691444b29bc07dbc9f887f86a4a06ab13b63,docs/reference/normalized/collisionrelateddocs__instructions__hduk-01.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__hduk-02.pdf.md,normalized-derivative,normalized,.md,1839,f06bbd44c935e645e002e41f80b6b9c09b18570859d38055c0a4206b52c8e928,docs/reference/normalized/collisionrelateddocs__instructions__hduk-02.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__hduk-03.pdf.md,normalized-derivative,normalized,.md,1816,8115271bd93896554a97a513f0e140048f69b6f5460de00575a889ae53c13416,docs/reference/normalized/collisionrelateddocs__instructions__hduk-03.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__hduk-04.pdf.md,normalized-derivative,normalized,.md,1914,2db5d165a626a647499830f9193b8c04d490ed7f767a9dbb2c45aa44505fb5c4,docs/reference/normalized/collisionrelateddocs__instructions__hduk-04.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__hduk-05.pdf.md,normalized-derivative,normalized,.md,1872,fbb0e4b168882f26c0a0a3a3d0c1e56fd68d3e8f03ef6279ffcb85593fc2fe96,docs/reference/normalized/collisionrelateddocs__instructions__hduk-05.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kbs-01.docx.md,normalized-derivative,normalized,.md,1790,06e29f884a64f5c1bb81f7d7009682e28ed55260570499ae22aacd2b73a379a7,docs/reference/normalized/collisionrelateddocs__instructions__kbs-01.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kbs-02.pdf.md,normalized-derivative,normalized,.md,1812,d7fe595b8118a045a739011364b57d68d441c64fdca4f4fcb720e925b5fdb973,docs/reference/normalized/collisionrelateddocs__instructions__kbs-02.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kbs-03.pdf.md,normalized-derivative,normalized,.md,1739,15069cf3564c6712423af1ef56b6763270eaf50b0c2e57d9946d616d545d9f9c,docs/reference/normalized/collisionrelateddocs__instructions__kbs-03.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kbs-04.pdf.md,normalized-derivative,normalized,.md,2059,d7fe5f973fa86919d85b9a2c5affe6cb28f0622457e29827e08e270aafa0bca9,docs/reference/normalized/collisionrelateddocs__instructions__kbs-04.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kbs-05.pdf.md,normalized-derivative,normalized,.md,1662,52ebad27d9f3e77d9865d36238c1f59254aa8c44e0a55a2981699a2f8315fb4a,docs/reference/normalized/collisionrelateddocs__instructions__kbs-05.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kerr-01.msg.md,normalized-derivative,normalized,.md,569,bf3c7bff286293c208a2bd309451825aca28fcbae67fbf7588d8ca6fc1e0fd19,docs/reference/normalized/collisionrelateddocs__instructions__kerr-01.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kerr-02.msg.md,normalized-derivative,normalized,.md,569,890e936b42804d0c0cdc3ef1a138da4fbb20b0dfd76e3808a1b92b8faf52ef39,docs/reference/normalized/collisionrelateddocs__instructions__kerr-02.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kerr-03.msg.md,normalized-derivative,normalized,.md,569,abad8a564b070ed3fb49209992c95412d883c7422b9ad00a85d868de76099f49,docs/reference/normalized/collisionrelateddocs__instructions__kerr-03.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kerr-04.msg.md,normalized-derivative,normalized,.md,569,572ef435e6d324e0ae8c9ebf69bc7a09e24ac708fe7fb2ab4f5403c284fc1ab9,docs/reference/normalized/collisionrelateddocs__instructions__kerr-04.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kerr-05.msg.md,normalized-derivative,normalized,.md,569,db573ecf4bfb331aab0ba120f46868aa7b73f8539800452eb71865f9f6a75379,docs/reference/normalized/collisionrelateddocs__instructions__kerr-05.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kmr-01.pdf.md,normalized-derivative,normalized,.md,2006,285f86d651d75b55c95dd8f1d376dc212abc923a3875d48d5dde9c7ae704014f,docs/reference/normalized/collisionrelateddocs__instructions__kmr-01.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kmr-02.pdf.md,normalized-derivative,normalized,.md,2057,4f4a37151ccda30f3078b93b32011ec8eaf1f8dc3da2f16a4a49677636263231,docs/reference/normalized/collisionrelateddocs__instructions__kmr-02.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kmr-03.pdf.md,normalized-derivative,normalized,.md,2054,2850d7a7358a99f1f9d0a75ad4f2898d09a3bad3064dc9042a52074e0122b097,docs/reference/normalized/collisionrelateddocs__instructions__kmr-03.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kmr-04.pdf.md,normalized-derivative,normalized,.md,2051,c8668e6397db6c8c4bcfcfe2b3ed5798c8215a0f00969491804b957ec33d4a3c,docs/reference/normalized/collisionrelateddocs__instructions__kmr-04.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__kmr-05.pdf.md,normalized-derivative,normalized,.md,2055,be2976494ec0ab90ec822414d5e96d32a5ec846781a2378512bccdf4afaf01da,docs/reference/normalized/collisionrelateddocs__instructions__kmr-05.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__law-01.doc.md,normalized-derivative,normalized,.md,609,5cee20f5f16e85cd72b0447e7c98f168ef53b333df94b0fc0d93238a64c6c4c4,docs/reference/normalized/collisionrelateddocs__instructions__law-01.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__law-02.doc.md,normalized-derivative,normalized,.md,609,a394c6b62ed0504e43f914428f80a9a7830fa4f55201ce0be583b93652fe25ef,docs/reference/normalized/collisionrelateddocs__instructions__law-02.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__law-03.doc.md,normalized-derivative,normalized,.md,609,198967472d27b74610160314923110319b2bb141cfa89b018d5f04c0e4dcf3dd,docs/reference/normalized/collisionrelateddocs__instructions__law-03.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__law-04.doc.md,normalized-derivative,normalized,.md,609,c3ec7307825af8a5ce4db401c00bb1dc8bcab9190b6663bd5b1e19d2671f9654,docs/reference/normalized/collisionrelateddocs__instructions__law-04.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__law-05.doc.md,normalized-derivative,normalized,.md,609,0030283597138a808800d99268f67af6d31c84e424efee6a66fadcac58877dd8,docs/reference/normalized/collisionrelateddocs__instructions__law-05.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-pdf-01.pdf.md,normalized-derivative,normalized,.md,452,421d035be87b98cd323c838adc731b2de49d2e9b71ac038bbd524ccd2b1d3330,docs/reference/normalized/collisionrelateddocs__instructions__mp-pdf-01.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-pdf-02.pdf.md,normalized-derivative,normalized,.md,452,b0838db2a7000b94f5ce77826205208d757e006d252f332144f5458e5ac079a2,docs/reference/normalized/collisionrelateddocs__instructions__mp-pdf-02.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-pdf-03.pdf.md,normalized-derivative,normalized,.md,452,87ab5584875fd602ff78cc083f443448df4739726d5fd53446397f93e5d2c30d,docs/reference/normalized/collisionrelateddocs__instructions__mp-pdf-03.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-pdf-04.pdf.md,normalized-derivative,normalized,.md,452,17191b9506d69f7b02f53a0d5b92a6b1219e6d1f40bf42ff12f38cedd5d1751a,docs/reference/normalized/collisionrelateddocs__instructions__mp-pdf-04.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-weird-01.pdf.md,normalized-derivative,normalized,.md,456,7f5b5dce4934dbd44632cbe1481efa948e02f11e03cbc19f1da980ae891d57bd,docs/reference/normalized/collisionrelateddocs__instructions__mp-weird-01.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-weird-02.pdf.md,normalized-derivative,normalized,.md,456,0870e5f6452bf9a5957b9f26825bd9a4a09ee1f5bb7f85a033662850fe6f0478,docs/reference/normalized/collisionrelateddocs__instructions__mp-weird-02.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-word-01.doc.md,normalized-derivative,normalized,.md,617,c5c45d67ca8250b7fccde6e8933bf9bc7443f6212766dca52c6b87027b7ec4fe,docs/reference/normalized/collisionrelateddocs__instructions__mp-word-01.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-word-02.doc.md,normalized-derivative,normalized,.md,617,1e70c2c8d9d7d562152d351904ffbbdffc6d0d00036781ba858ed577551af66f,docs/reference/normalized/collisionrelateddocs__instructions__mp-word-02.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-word-03.doc.md,normalized-derivative,normalized,.md,617,d48c6990982d1bd2733b3556c6d077290a99e9462eec815e647bb26b41d17e75,docs/reference/normalized/collisionrelateddocs__instructions__mp-word-03.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-word-04.doc.md,normalized-derivative,normalized,.md,617,4d0b582e7b784f2283adf89de5633b0adcd9df14a7685f84189bd48f710f0674,docs/reference/normalized/collisionrelateddocs__instructions__mp-word-04.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__mp-word-05.doc.md,normalized-derivative,normalized,.md,617,5d9cdf3dc031d80028b3215dc2ef3055413a41453e74e9d268c10d058d54dcfa,docs/reference/normalized/collisionrelateddocs__instructions__mp-word-05.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__oak-01.doc.md,normalized-derivative,normalized,.md,609,39dbbc2841701d0da60cade2fee94ac6f60a74db8b96dac5fd1dc107b41669b3,docs/reference/normalized/collisionrelateddocs__instructions__oak-01.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__oak-02.doc.md,normalized-derivative,normalized,.md,609,d308a1e6906eed96931e0226450d98fe78c63e76796458db2ff3e489f661c58a,docs/reference/normalized/collisionrelateddocs__instructions__oak-02.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__oak-03.doc.md,normalized-derivative,normalized,.md,609,2a97af24e09002b15acc8b5282494e02bea654db14de57ebb16bfc2e3784963d,docs/reference/normalized/collisionrelateddocs__instructions__oak-03.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__oak-04.doc.md,normalized-derivative,normalized,.md,609,c1faa931ac2a34b53620def8947dd1c879946f3b67a8b63232e9673275c75a2b,docs/reference/normalized/collisionrelateddocs__instructions__oak-04.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__oak-05.doc.md,normalized-derivative,normalized,.md,609,9e1cbb5f92f28c2c919c557e192c501054596eb6745c2af072a76f3a258f80f3,docs/reference/normalized/collisionrelateddocs__instructions__oak-05.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__pch-01.doc.md,normalized-derivative,normalized,.md,609,a5928d4b8f99fb2863584f9b47ea26431a7d0a51a3e4c884845e24ddd99cb167,docs/reference/normalized/collisionrelateddocs__instructions__pch-01.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__pch-02.doc.md,normalized-derivative,normalized,.md,594,720df3b4caf3de476a727e198f625dc675cfeadd40bd605b35d20541df8da1c9,docs/reference/normalized/collisionrelateddocs__instructions__pch-02.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__pch-03.doc.md,normalized-derivative,normalized,.md,609,313b5862ba4d6653739eca232727ed705a3a9e4e9545fd8080e029b60df45bb7,docs/reference/normalized/collisionrelateddocs__instructions__pch-03.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__pch-04.doc.md,normalized-derivative,normalized,.md,609,3c7c3bab86275af99161a83050d1fa10a2bda686c94f40bb6ed4ef5a7ab51622,docs/reference/normalized/collisionrelateddocs__instructions__pch-04.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__pch-05.doc.md,normalized-derivative,normalized,.md,609,cc65228c127818b91160a70637d5b81dd4144ac7d7055d4ba7bd96cca60ae924,docs/reference/normalized/collisionrelateddocs__instructions__pch-05.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qcl-01.docx.md,normalized-derivative,normalized,.md,1396,7191ce1e243b151bb643196d53538a7b18087dd04d13004e02ffdf0e14b45a69,docs/reference/normalized/collisionrelateddocs__instructions__qcl-01.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qcl-02.docx.md,normalized-derivative,normalized,.md,1387,6af0d85ed5c2aa0c2dd4d0a393981c9b8bb3952641e8eedc42e1fb8b068edd9a,docs/reference/normalized/collisionrelateddocs__instructions__qcl-02.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qcl-03.docx.md,normalized-derivative,normalized,.md,1427,abb820bf8eeefb30afb5b9ddbfb13d4947882a996129b202abb9250bb00a1e9f,docs/reference/normalized/collisionrelateddocs__instructions__qcl-03.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qcl-04.docx.md,normalized-derivative,normalized,.md,1397,13cb0e33e63f48a37bd6e39363bcf0fb336c56dcb79ddcdef91803c4475c9d96,docs/reference/normalized/collisionrelateddocs__instructions__qcl-04.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qcl-05.docx.md,normalized-derivative,normalized,.md,1385,d77c135e7b166c133f3d32e382eae146780f85a449f8f24e2c526d467113384c,docs/reference/normalized/collisionrelateddocs__instructions__qcl-05.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qdos-01.pdf.md,normalized-derivative,normalized,.md,1823,246637318b468711fd1dbccd5d3ada077b62381a7325128572d4026bba0de85c,docs/reference/normalized/collisionrelateddocs__instructions__qdos-01.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qdos-02.pdf.md,normalized-derivative,normalized,.md,1868,d2eb993718ad327c5d2172962730471c4b7db351014067dc484e96fc458c2acf,docs/reference/normalized/collisionrelateddocs__instructions__qdos-02.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qdos-03.pdf.md,normalized-derivative,normalized,.md,3022,676f6070d15050467661b5f823e2631eefdd871b3f85b4db6509933f5d1f5fba,docs/reference/normalized/collisionrelateddocs__instructions__qdos-03.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qdos-04.pdf.md,normalized-derivative,normalized,.md,2923,3387eb6681de985e871d2c3a53fa35a10d2deadfbfb2e2883cafa5f11ddfc5b2,docs/reference/normalized/collisionrelateddocs__instructions__qdos-04.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__qdos-05.pdf.md,normalized-derivative,normalized,.md,2806,15e71f464b35d70b1cf202813e6fec69643bacdc79dfde438c8f997d7fc0d307,docs/reference/normalized/collisionrelateddocs__instructions__qdos-05.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__rjs-01.doc.md,normalized-derivative,normalized,.md,609,84d026908734a99dec532cbae8de1e887d289079bd42b142967b53c928bda85f,docs/reference/normalized/collisionrelateddocs__instructions__rjs-01.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__rjs-02.doc.md,normalized-derivative,normalized,.md,609,3949e7cd36f0a8d022da50e57f22d5ff4868f95bfd521d50c8844c959e58b96e,docs/reference/normalized/collisionrelateddocs__instructions__rjs-02.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__rjs-03.doc.md,normalized-derivative,normalized,.md,609,884b696d6fa2c07b0d055938f969fe942c324b3a7ff6f1f42faad7c3984a8cb1,docs/reference/normalized/collisionrelateddocs__instructions__rjs-03.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__rjs-04.doc.md,normalized-derivative,normalized,.md,609,bb413f9844c435fe607588aa626de9088d5e05e5449aac5ac0f92bb803436a47,docs/reference/normalized/collisionrelateddocs__instructions__rjs-04.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__rjs-05.doc.md,normalized-derivative,normalized,.md,609,3a7b6b92fbb5985b9d63b7ebcfb5f29944635622b7a7445b7d6e107881f1ae5c,docs/reference/normalized/collisionrelateddocs__instructions__rjs-05.doc.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__sbl-01.pdf.md,normalized-derivative,normalized,.md,1953,df5342181776e90f54027961c07a6041059b664eedad3f7b88203951e0ea1966,docs/reference/normalized/collisionrelateddocs__instructions__sbl-01.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__sbl-02.pdf.md,normalized-derivative,normalized,.md,2212,237e773e8c1cb2fd4344dce8709318daaa544ab730f6e6c42b6bb99740369d53,docs/reference/normalized/collisionrelateddocs__instructions__sbl-02.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__sbl-03.pdf.md,normalized-derivative,normalized,.md,1946,cfbc92219c7870a1fb1dbf97a27b9afc99d9b10dd331138c224dc26c1732b282,docs/reference/normalized/collisionrelateddocs__instructions__sbl-03.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__sbl-04.pdf.md,normalized-derivative,normalized,.md,2158,84b8ff467727457eae6e0b8e619e0839862f2e4711c2b880da7ddd90b5ce9e00,docs/reference/normalized/collisionrelateddocs__instructions__sbl-04.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__sbl-05.pdf.md,normalized-derivative,normalized,.md,2307,c23a8e718057e00ed22b1b03ae56f43f6a6f8f8a2e5f15b158c0394a07310ae5,docs/reference/normalized/collisionrelateddocs__instructions__sbl-05.pdf.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__swan-01.docx.md,normalized-derivative,normalized,.md,1750,8a26b06b846612726e0cb5a0710eca5ab6d15882051d210be2fb944c5c13c7e9,docs/reference/normalized/collisionrelateddocs__instructions__swan-01.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__swan-02.docx.md,normalized-derivative,normalized,.md,1742,14d94981587a7c823db32268fa06133aaf587a25ea758f293b14e10d71c50ace,docs/reference/normalized/collisionrelateddocs__instructions__swan-02.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__swan-03.docx.md,normalized-derivative,normalized,.md,1706,5b1c766656e53ed8b4ce5d3121305ad4ebce03cbd99d5e993a298162a8bf5691,docs/reference/normalized/collisionrelateddocs__instructions__swan-03.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__swan-04.docx.md,normalized-derivative,normalized,.md,1741,866b7a3ffbdf5e24911f4d5e5b8af18fd8f09037904c60eea0e7bfa7adae6b6b,docs/reference/normalized/collisionrelateddocs__instructions__swan-04.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__swan-05.docx.md,normalized-derivative,normalized,.md,1743,014eccfd4ef058f08f307c94bbb4f49117d60d7a052b12c24441c9ad997d7028,docs/reference/normalized/collisionrelateddocs__instructions__swan-05.docx.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__ten-01.msg.md,normalized-derivative,normalized,.md,567,2cf0849f4343033ae65827be50a6e46bbe5fe451792659ed283125ff74cb1c28,docs/reference/normalized/collisionrelateddocs__instructions__ten-01.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__ten-02.msg.md,normalized-derivative,normalized,.md,567,462547c8578e213a98535c0f6238e527dd465f5f278ae9e339e2994212293be2,docs/reference/normalized/collisionrelateddocs__instructions__ten-02.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__ten-03.msg.md,normalized-derivative,normalized,.md,567,1858d17e469278c063e46151658b4f739531dca990600edea8dde0d31835e424,docs/reference/normalized/collisionrelateddocs__instructions__ten-03.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__ten-04.msg.md,normalized-derivative,normalized,.md,567,4556768d201d15d23d7a08d401aa3f4e8cc9035c86bbdcd6f80fd8fbb92f8de5,docs/reference/normalized/collisionrelateddocs__instructions__ten-04.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__instructions__ten-05.msg.md,normalized-derivative,normalized,.md,567,c098f6b0881dfc3f7e040ea89a983f8614bc2e21c53c6ea657aaaf42011f9210,docs/reference/normalized/collisionrelateddocs__instructions__ten-05.msg.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__settings-backup__app_settings.json.md,normalized-derivative,normalized,.md,437,388c655b478c94195985a6768ab905b61a1a11a1dc1a1eea74e0d8a077af1560,docs/reference/normalized/collisionrelateddocs__settings-backup__app_settings.json.md,,generated-companion,derived,
docs/reference/normalized/collisionrelateddocs__settings-backup__providers.json.md,normalized-derivative,normalized,.md,43346,34c690a45bdf0e88e737b97ea1a987f6cef565a9662b3b09e72797195e3887e3,docs/reference/normalized/collisionrelateddocs__settings-backup__providers.json.md,,generated-companion,derived,
docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/00_README.md,generated-reference,originalplanning/ce_phase4_agents_reviewed_plan,.md,3325,1fc76c717ef96517ea1d57604f38648632834f5d9b57a9fbb551025eecd4716d,docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/00_README.md,,native-markdown,complete,
docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/01_context_review_and_plan_corrections.md,generated-reference,originalplanning/ce_phase4_agents_reviewed_plan,.md,6733,50734c5d8b78f3cf45e60721b28739d4377e5344a61dfc9c796dd4bbe0aa4ade,docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/01_context_review_and_plan_corrections.md,,native-markdown,complete,
docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/02_agent_vs_automation_decision_framework.md,generated-reference,originalplanning/ce_phase4_agents_reviewed_plan,.md,3559,49565e534e78a1f12fdfb063dac5a25066036a5338fb2d1b3e9feb855ec58f71,docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/02_agent_vs_automation_decision_framework.md,,native-markdown,complete,
docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/03_intake_and_case_association.md,generated-reference,originalplanning/ce_phase4_agents_reviewed_plan,.md,4398,c988d57ac5f1d3b44279c684b413486b60b7ebc8629cff2ca1ac3956e59815bb,docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/03_intake_and_case_association.md,,native-markdown,complete,
docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/04_missing_information_and_communication.md,generated-reference,originalplanning/ce_phase4_agents_reviewed_plan,.md,3422,a4adfdb9e513d08035181d6c12ef03917eeade3c891d3b4228148aff8896e367,docs/reference/originalplanning/ce_phase4_agents_reviewed_plan/ce_phase4_agents_reviewed_plan/04_missing_information_and_communication.md,,native-markdown,complete,
